config_id,power_mw,energy_mwh,risk_aversion,baseline_dam_weight,baseline_idm_weight,baseline_dc_weight,baseline_expected_return,baseline_portfolio_risk,num_trading_days,num_2024_days,num_2025_days,dam_mean,idm_mean,dc_mean,dam_std,idm_std,dc_std,corr_dam_idm,corr_dam_dc,corr_idm_dc
11,100,200,0.5,0.0,1.1102230246251565e-16,0.9999999999999998,10115.82490909091,11129.632067026543,550,369,181,9368.574454545453,9701.693327272727,10115.82490909091,8081.1567702823195,11469.152866039885,5711.723071564784,0.46645328956372173,0.7351442186016454,0.38415723272553226
11,100,200,1.0,0.0,0.12828577880436617,0.8717142211956346,10062.69771658988,10661.16258826598,550,369,181,9368.574454545453,9701.693327272727,10115.82490909091,8081.1567702823195,11469.152866039885,5711.723071564784,0.46645328956372173,0.7351442186016454,0.38415723272553226
11,100,200,2.0,1.14175906549428e-16,0.2928737031836591,0.7071262968163408,9994.536659118512,10196.213504098176,550,369,181,9368.574454545453,9701.693327272727,10115.82490909091,8081.1567702823195,11469.152866039885,5711.723071564784,0.46645328956372173,0.7351442186016454,0.38415723272553226
11,100,200,3.0,0.0,0.3476802739402357,0.6523197260597644,9971.839527277061,10096.0952747312,550,369,181,9368.574454545453,9701.693327272727,10115.82490909091,8081.1567702823195,11469.152866039885,5711.723071564784,0.46645328956372173,0.7351442186016454,0.38415723272553226
11,100,200,4.5,0.015457310952774634,0.37798866913060686,0.6065540199166184,9947.737380998991,10026.917879283315,550,369,181,9368.574454545453,9701.693327272727,10115.82490909091,8081.1567702823195,11469.152866039885,5711.723071564784,0.46645328956372173,0.7351442186016454,0.38415723272553226
11,100,200,6.0,0.2713286554684238,0.2921623519944293,0.4365089925371469,9792.080790981749,9634.94939829997,550,369,181,9368.574454545453,9701.693327272727,10115.82490909091,8081.1567702823195,11469.152866039885,5711.723071564784,0.46645328956372173,0.7351442186016454,0.38415723272553226
11,100,200,7.0,0.3809745893331956,0.2553716029954808,0.3636538076713236,9725.384028141447,9468.259998661724,550,369,181,9368.574454545453,9701.693327272727,10115.82490909091,8081.1567702823195,11469.152866039885,5711.723071564784,0.46645328956372173,0.7351442186016454,0.38415723272553226
11,100,200,8.0,0.4632090410770432,0.22777853910078277,0.309012419822174,9675.361455894483,9344.108042153295,550,369,181,9368.574454545453,9701.693327272727,10115.82490909091,8081.1567702823195,11469.152866039885,5711.723071564784,0.46645328956372173,0.7351442186016454,0.38415723272553226
11,100,200,9.0,0.5271691731576982,0.2063172699024548,0.266513556939847,9636.455007485354,9248.297535281628,550,369,181,9368.574454545453,9701.693327272727,10115.82490909091,8081.1567702823195,11469.152866039885,5711.723071564784,0.46645328956372173,0.7351442186016454,0.38415723272553226
11,100,200,10.0,0.5783370737485495,0.1891484968241171,0.2325144294273335,9605.329901663514,9172.309661619729,550,369,181,9368.574454545453,9701.693327272727,10115.82490909091,8081.1567702823195,11469.152866039885,5711.723071564784,0.46645328956372173,0.7351442186016454,0.38415723272553226
12,200,400,0.5,1.1102230246251565e-16,0.0,1.0,20231.649636363636,22259.26399497871,550,369,181,18737.14901818182,19403.386854545453,20231.649636363636,16162.313243332088,22938.30587166407,11423.446245056191,0.46645330287484144,0.7351442136244861,0.3841572245314032
12,200,400,1.0,6.169505285480602e-16,0.12828584115403008,0.8717141588459693,20125.395248701512,21322.324635416993,550,369,181,18737.14901818182,19403.386854545453,20231.649636363636,16162.313243332088,22938.30587166407,11423.446245056191,0.46645330287484144,0.7351442136244861,0.3841572245314032
12,200,400,2.0,0.0,0.2928737257214956,0.7071262742785045,19989.073229576094,20392.426838027608,550,369,181,18737.14901818182,19403.386854545453,20231.649636363636,16162.313243332088,22938.30587166407,11423.446245056191,0.46645330287484144,0.7351442136244861,0.3841572245314032
12,200,400,3.0,0.0,0.3476802827971447,0.6523197172028553,19943.67899815074,20192.190471242888,550,369,181,18737.14901818182,19403.386854545453,20231.649636363636,16162.313243332088,22938.30587166407,11423.446245056191,0.46645330287484144,0.7351442136244861,0.3841572245314032
12,200,400,4.5,0.015457157009815113,0.3779887322092085,0.6065541107809763,19895.474906821608,20053.836174783224,550,369,181,18737.14901818182,19403.386854545453,20231.649636363636,16162.313243332088,22938.30587166407,11423.446245056191,0.46645330287484144,0.7351442136244861,0.3841572245314032
12,200,400,6.0,0.27132854893587766,0.29216240167811613,0.4365090493860062,19584.161708691994,19269.89909512847,550,369,181,18737.14901818182,19403.386854545453,20231.649636363636,16162.313243332088,22938.30587166407,11423.446245056191,0.46645330287484144,0.7351442136244861,0.3841572245314032
12,200,400,7.0,0.3809744985378308,0.2553716485628267,0.3636538528993425,19450.768180751198,18936.520261048936,550,369,181,18737.14901818182,19403.386854545453,20231.649636363636,16162.313243332088,22938.30587166407,11423.446245056191,0.46645330287484144,0.7351442136244861,0.3841572245314032
12,200,400,8.0,0.463208961625561,0.22777858338439833,0.30901245499004065,19350.72303375431,18688.21632110181,550,369,181,18737.14901818182,19403.386854545453,20231.649636363636,16162.313243332088,22938.30587166407,11423.446245056191,0.46645330287484144,0.7351442136244861,0.3841572245314032
12,200,400,9.0,0.5271691071775597,0.20631730588069402,0.2665135869417462,19272.91013409444,18496.595285243355,550,369,181,18737.14901818182,19403.386854545453,20231.649636363636,16162.313243332088,22938.30587166407,11423.446245056191,0.46645330287484144,0.7351442136244861,0.3841572245314032
12,200,400,10.0,0.5783370135596162,0.189148534243849,0.23251445219653494,19210.65992093172,18344.61952297983,550,369,181,18737.14901818182,19403.386854545453,20231.649636363636,16162.313243332088,22938.30587166407,11423.446245056191,0.46645330287484144,0.7351442136244861,0.3841572245314032
13,300,600,0.5,4.996003610813204e-16,0.0,0.9999999999999993,30347.474545454545,33388.89596859654,550,369,181,28105.723400000003,29105.08041818182,30347.474545454545,24243.46987290802,34407.458738297144,17135.169316620708,0.4664533109154219,0.7351442204623185,0.38415722559064464
13,300,600,1.0,0.0,0.12828588503678903,0.8717141149632112,30188.092915272853,31983.486482579767,550,369,181,28105.723400000003,29105.08041818182,30347.474545454545,24243.46987290802,34407.458738297144,17135.169316620708,0.4664533109154219,0.7351442204623185,0.38415722559064464
13,300,600,2.0,0.0,0.2928737507475015,0.7071262492524986,29983.60991749351,30588.640064317915,550,369,181,28105.723400000003,29105.08041818182,30347.474545454545,24243.46987290802,34407.458738297144,17135.169316620708,0.4664533109154219,0.7351442204623185,0.38415722559064464
13,300,600,3.0,5.4712424010277125e-17,0.3476802971986178,0.6523197028013822,29915.518586046546,30288.2856055082,550,369,181,28105.723400000003,29105.08041818182,30347.474545454545,24243.46987290802,34407.458738297144,17135.169316620708,0.4664533109154219,0.7351442204623185,0.38415722559064464
13,300,600,4.5,0.01545711744123565,0.3779887587382087,0.6065541238205557,29843.21252069377,30080.75436385504,550,369,181,28105.723400000003,29105.08041818182,30347.474545454545,24243.46987290802,34407.458738297144,17135.169316620708,0.4664533109154219,0.7351442204623185,0.38415722559064464
13,300,600,6.0,0.2713285188295714,0.29216242197599396,0.4365090591944346,29376.24265030112,28904.84870457944,550,369,181,28105.723400000003,29105.08041818182,30347.474545454545,24243.46987290802,34407.458738297144,17135.169316620708,0.4664533109154219,0.7351442204623185,0.38415722559064464
13,300,600,7.0,0.38097447263894496,0.25537166650015586,0.3636538608608992,29176.152326295607,28404.780434057444,550,369,181,28105.723400000003,29105.08041818182,30347.474545454545,24243.46987290802,34407.458738297144,17135.169316620708,0.4664533109154219,0.7351442204623185,0.38415722559064464
13,300,600,8.0,0.4632089391575007,0.22777859832634753,0.30901246251615183,29026.08458263437,28032.32451149044,550,369,181,28105.723400000003,29105.08041818182,30347.474545454545,24243.46987290802,34407.458738297144,17135.169316620708,0.4664533109154219,0.7351442204623185,0.38415722559064464
13,300,600,9.0,0.5271690842593669,0.20631732249898932,0.2665135932416437,28909.36521714051,27744.89295249716,550,369,181,28105.723400000003,29105.08041818182,30347.474545454545,24243.46987290802,34407.458738297144,17135.169316620708,0.4664533109154219,0.7351442204623185,0.38415722559064464
13,300,600,10.0,0.5783369966482991,0.1891485449602268,0.23251445839147417,28815.989879318713,27516.929291779055,550,369,181,28105.723400000003,29105.08041818182,30347.474545454545,24243.46987290802,34407.458738297144,17135.169316620708,0.4664533109154219,0.7351442204623185,0.38415722559064464
14,400,800,0.5,0.0,0.0,1.0,40463.29927272727,44518.52768300084,550,369,181,37474.29785454545,38806.77387272728,40463.29927272727,32324.626235659034,45876.61153389841,22846.892490112383,0.46645329773188465,0.7351442201575794,0.38415722918515216
14,400,800,1.0,0.0,0.12828588748336564,0.8717141125166344,40250.79044164954,42644.64835371111,550,369,181,37474.29785454545,38806.77387272728,40463.29927272727,32324.626235659034,45876.61153389841,22846.892490112383,0.46645329773188465,0.7351442201575794,0.38415722918515216
14,400,800,2.0,0.0,0.2928737496463038,0.7071262503536967,39978.14646744493,40784.85320324763,550,369,181,37474.29785454545,38806.77387272728,40463.29927272727,32324.626235659034,45876.61153389841,22846.892490112383,0.46645329773188465,0.7351442201575794,0.38415722918515216
14,400,800,3.0,0.0,0.34768029676639733,0.6523197032336028,39887.3580300542,40384.380598383956,550,369,181,37474.29785454545,38806.77387272728,40463.29927272727,32324.626235659034,45876.61153389841,22846.892490112383,0.46645329773188465,0.7351442201575794,0.38415722918515216
14,400,800,4.5,0.015457080552395518,0.3779887713927493,0.6065541480548552,39790.950036308335,40107.67251179189,550,369,181,37474.29785454545,38806.77387272728,40463.29927272727,32324.626235659034,45876.61153389841,22846.892490112383,0.46645329773188465,0.7351442201575794,0.38415722918515216
14,400,800,6.0,0.27132849101219986,0.2921624325459054,0.4365090764418947,39168.3235378606,38539.79828669141,550,369,181,37474.29785454545,38806.77387272728,40463.29927272727,32324.626235659034,45876.61153389841,22846.892490112383,0.46645329773188465,0.7351442201575794,0.38415722918515216
14,400,800,7.0,0.38097444955365134,0.25537167489831514,0.36365387554803347,38901.53643681077,37873.04058728581,550,369,181,37474.29785454545,38806.77387272728,40463.29927272727,32324.626235659034,45876.61153389841,22846.892490112383,0.46645329773188465,0.7351442201575794,0.38415722918515216
14,400,800,8.0,0.4632089194386148,0.22777860742410333,0.3090124731372818,38701.446106836134,37376.43267904275,550,369,181,37474.29785454545,38806.77387272728,40463.29927272727,32324.626235659034,45876.61153389841,22846.892490112383,0.46645329773188465,0.7351442201575794,0.38415722918515216
14,400,800,9.0,0.5271690689652396,0.20631732874897454,0.2665136022857857,38545.82028243576,36993.19059271889,550,369,181,37474.29785454545,38806.77387272728,40463.29927272727,32324.626235659034,45876.61153389841,22846.892490112383,0.46645329773188465,0.7351442201575794,0.38415722918515216
14,400,800,10.0,0.5783369790985341,0.18914855404864367,0.23251446685282237,38421.31983785992,36689.23906108487,550,369,181,37474.29785454545,38806.77387272728,40463.29927272727,32324.626235659034,45876.61153389841,22846.892490112383,0.46645329773188465,0.7351442201575794,0.38415722918515216
15,5,15,0.5,0.6949464120814649,0.30505358791853693,0.0,663.7600066973755,647.1730650303974,550,369,181,658.8593818181818,674.9241818181816,505.79036363636357,589.2890030436494,807.0909077142954,285.5858391908037,0.4806135671889667,0.728884249564055,0.3867359194200628
15,5,15,1.0,0.8709496654523327,0.1290503345476672,2.498001805406602e-16,660.932549632623,609.6011095575867,550,369,181,658.8593818181818,674.9241818181816,505.79036363636357,589.2890030436494,807.0909077142954,285.5858391908037,0.4806135671889667,0.728884249564055,0.3867359194200628
15,5,15,2.0,0.9589512753365298,0.04104872496930689,9.194034422677078e-17,659.5188213890357,594.1707492555805,550,369,181,658.8593818181818,674.9241818181816,505.79036363636357,589.2890030436494,807.0909077142954,285.5858391908037,0.4806135671889667,0.728884249564055,0.3867359194200628
15,5,15,3.0,0.9882851535923911,0.011714846320326683,0.0,659.0475784773625,590.4488303058372,550,369,181,658.8593818181818,674.9241818181816,505.79036363636357,589.2890030436494,807.0909077142954,285.5858391908037,0.4806135671889667,0.728884249564055,0.3867359194200628
15,5,15,4.5,1.0,7.216449660063518e-16,0.0,658.8593818181818,589.2890030436495,550,369,181,658.8593818181818,674.9241818181816,505.79036363636357,589.2890030436494,807.0909077142954,285.5858391908037,0.4806135671889667,0.728884249564055,0.3867359194200628
15,5,15,6.0,1.0,0.0,1.609823385706477e-15,658.8593818181816,589.289003043649,550,369,181,658.8593818181818,674.9241818181816,505.79036363636357,589.2890030436494,807.0909077142954,285.5858391908037,0.4806135671889667,0.728884249564055,0.3867359194200628
15,5,15,7.0,0.9999999999999996,0.0,3.497202527569243e-15,658.8593818181814,589.2890030436487,550,369,181,658.8593818181818,674.9241818181816,505.79036363636357,589.2890030436494,807.0909077142954,285.5858391908037,0.4806135671889667,0.728884249564055,0.3867359194200628
15,5,15,8.0,1.0,3.885780586188048e-16,0.0,658.8593818181818,589.2890030436494,550,369,181,658.8593818181818,674.9241818181816,505.79036363636357,589.2890030436494,807.0909077142954,285.5858391908037,0.4806135671889667,0.728884249564055,0.3867359194200628
15,5,15,9.0,1.0,0.0,0.0,658.8593818181818,589.2890030436494,550,369,181,658.8593818181818,674.9241818181816,505.79036363636357,589.2890030436494,807.0909077142954,285.5858391908037,0.4806135671889667,0.728884249564055,0.3867359194200628
15,5,15,10.0,1.0,1.1657341758564144e-15,0.0,658.8593818181819,589.2890030436495,550,369,181,658.8593818181818,674.9241818181816,505.79036363636357,589.2890030436494,807.0909077142954,285.5858391908037,0.4806135671889667,0.728884249564055,0.3867359194200628
16,10,30,0.5,0.6949497037459885,0.30505029625401014,1.4363510381087963e-15,1327.5199705183716,1294.3446948856,550,369,181,1317.7189818181816,1349.848072727273,1011.5829090909093,1178.577818049772,1614.1822949912782,571.1711921531233,0.48061326112592356,0.7288856264950169,0.38674035118534406
16,10,30,1.0,0.8709512164707682,0.12904878352923135,5.387502320718228e-16,1321.8652019159,1219.2015081130228,550,369,181,1317.7189818181816,1349.848072727273,1011.5829090909093,1178.577818049772,1614.1822949912782,571.1711921531233,0.48061326112592356,0.7288856264950169,0.38674035118534406
16,10,30,2.0,0.9589519690744954,0.0410480309255046,0.0,1319.0378177354264,1188.3411305838388,550,369,181,1317.7189818181816,1349.848072727273,1011.5829090909093,1178.577818049772,1614.1822949912782,571.1711921531233,0.48061326112592356,0.7288856264950169,0.38674035118534406
16,10,30,3.0,0.9882855598173612,0.0117144401826388,0.0,1318.0953561317588,1180.8973887131099,550,369,181,1317.7189818181816,1349.848072727273,1011.5829090909093,1178.577818049772,1614.1822949912782,571.1711921531233,0.48061326112592356,0.7288856264950169,0.38674035118534406
16,10,30,4.5,0.9999999999999989,0.0,3.2751579226442118e-15,1317.7189818181807,1178.5778180497707,550,369,181,1317.7189818181816,1349.848072727273,1011.5829090909093,1178.577818049772,1614.1822949912782,571.1711921531233,0.48061326112592356,0.7288856264950169,0.38674035118534406
16,10,30,6.0,1.0,0.0,1.942890293094024e-15,1317.7189818181812,1178.5778180497714,550,369,181,1317.7189818181816,1349.848072727273,1011.5829090909093,1178.577818049772,1614.1822949912782,571.1711921531233,0.48061326112592356,0.7288856264950169,0.38674035118534406
16,10,30,7.0,0.9999999999999978,0.0,6.439293542825908e-15,1317.71898181818,1178.5778180497693,550,369,181,1317.7189818181816,1349.848072727273,1011.5829090909093,1178.577818049772,1614.1822949912782,571.1711921531233,0.48061326112592356,0.7288856264950169,0.38674035118534406
16,10,30,8.0,1.0,9.43689570931383e-16,0.0,1317.7189818181819,1178.5778180497723,550,369,181,1317.7189818181816,1349.848072727273,1011.5829090909093,1178.577818049772,1614.1822949912782,571.1711921531233,0.48061326112592356,0.7288856264950169,0.38674035118534406
16,10,30,9.0,0.9999999999999982,0.0,3.941291737419306e-15,1317.7189818181807,1178.5778180497705,550,369,181,1317.7189818181816,1349.848072727273,1011.5829090909093,1178.577818049772,1614.1822949912782,571.1711921531233,0.48061326112592356,0.7288856264950169,0.38674035118534406
16,10,30,10.0,0.9999999999999987,0.0,1.4432899320127035e-15,1317.7189818181812,1178.5778180497714,550,369,181,1317.7189818181816,1349.848072727273,1011.5829090909093,1178.577818049772,1614.1822949912782,571.1711921531233,0.48061326112592356,0.7288856264950169,0.38674035118534406
17,15,60,0.5,0.7895611853938731,0.21043881460612665,3.608224830031759e-16,2432.2955280470824,2331.0651525665603,550,369,181,2418.4796727272724,2484.1322727272727,1517.3732727272727,2197.6263240746434,3037.3790849545926,856.7596023637303,0.5011035403317243,0.7208035878053803,0.3884809290614871
17,15,60,1.0,0.9270663691677176,0.07293363083228296,0.0,2423.267955218852,2232.499009158205,550,369,181,2418.4796727272724,2484.1322727272727,1517.3732727272727,2197.6263240746434,3037.3790849545926,856.7596023637303,0.5011035403317243,0.7208035878053803,0.3884809290614871
17,15,60,2.0,0.9958189594230356,0.004181040576964732,0.0,2418.7541689118557,2199.076677178804,550,369,181,2418.4796727272724,2484.1322727272727,1517.3732727272727,2197.6263240746434,3037.3790849545926,856.7596023637303,0.5011035403317243,0.7208035878053803,0.3884809290614871
17,15,60,3.0,1.0,0.0,0.0,2418.4796727272724,2197.6263240746434,550,369,181,2418.4796727272724,2484.1322727272727,1517.3732727272727,2197.6263240746434,3037.3790849545926,856.7596023637303,0.5011035403317243,0.7208035878053803,0.3884809290614871
17,15,60,4.5,1.0,0.0,1.6653345369377348e-16,2418.4796727272724,2197.6263240746434,550,369,181,2418.4796727272724,2484.1322727272727,1517.3732727272727,2197.6263240746434,3037.3790849545926,856.7596023637303,0.5011035403317243,0.7208035878053803,0.3884809290614871
17,15,60,6.0,0.9999999999999996,1.1657341758564144e-15,0.0,2418.4796727272724,2197.626324074644,550,369,181,2418.4796727272724,2484.1322727272727,1517.3732727272727,2197.6263240746434,3037.3790849545926,856.7596023637303,0.5011035403317243,0.7208035878053803,0.3884809290614871
17,15,60,7.0,1.0,2.942091015256665e-15,0.0,2418.4796727272733,2197.626324074645,550,369,181,2418.4796727272724,2484.1322727272727,1517.3732727272727,2197.6263240746434,3037.3790849545926,856.7596023637303,0.5011035403317243,0.7208035878053803,0.3884809290614871
17,15,60,8.0,0.9999999999999993,0.0,2.9976021664879227e-15,2418.4796727272706,2197.6263240746407,550,369,181,2418.4796727272724,2484.1322727272727,1517.3732727272727,2197.6263240746434,3037.3790849545926,856.7596023637303,0.5011035403317243,0.7208035878053803,0.3884809290614871
17,15,60,9.0,1.0,8.326672684688674e-16,0.0,2418.479672727273,2197.626324074644,550,369,181,2418.4796727272724,2484.1322727272727,1517.3732727272727,2197.6263240746434,3037.3790849545926,856.7596023637303,0.5011035403317243,0.7208035878053803,0.3884809290614871
17,15,60,10.0,0.9973507890919652,0.0,0.002649210908035194,2416.0924518230922,2194.956441630498,550,369,181,2418.4796727272724,2484.1322727272727,1517.3732727272727,2197.6263240746434,3037.3790849545926,856.7596023637303,0.5011035403317243,0.7208035878053803,0.3884809290614871
