registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Installed capacity (MW),Delivery capacity (MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,6.34,2025-04-10T10:00:00,2025-04-10T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.5,2025-04-10T14:00:00,2025-04-10T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.27,2025-04-10T02:00:00,2025-04-10T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,4.7,2025-04-10T14:00:00,2025-04-10T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.01,2025-04-10T02:00:00,2025-04-10T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.98,2025-04-10T06:00:00,2025-04-10T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.56,2025-04-10T06:00:00,2025-04-10T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,6.69,2025-04-10T18:00:00,2025-04-10T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,4.57,2025-04-11T10:00:00,2025-04-11T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,6.42,2025-04-11T14:00:00,2025-04-11T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.56,2025-04-11T02:00:00,2025-04-11T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.67,2025-04-11T14:00:00,2025-04-11T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.74,2025-04-11T02:00:00,2025-04-11T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,6.38,2025-04-11T06:00:00,2025-04-11T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.89,2025-04-11T18:00:00,2025-04-11T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.03,2025-04-11T18:00:00,2025-04-11T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.5,2025-04-11T06:00:00,2025-04-11T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4,2025-04-11T10:00:00,2025-04-11T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,1.49,2025-04-12T02:00:00,2025-04-12T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,3.91,2025-04-12T10:00:00,2025-04-12T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.52,2025-04-12T06:00:00,2025-04-12T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,5.69,2025-04-12T14:00:00,2025-04-12T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.67,2025-04-12T18:00:00,2025-04-12T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.45,2025-04-12T02:00:00,2025-04-12T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,3.2,2025-04-12T06:00:00,2025-04-12T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,5.95,2025-04-12T10:00:00,2025-04-12T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,7.41,2025-04-12T14:00:00,2025-04-12T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.13,2025-04-12T18:00:00,2025-04-12T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.95,2025-04-13T14:00:00,2025-04-13T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.13,2025-04-13T10:00:00,2025-04-13T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.89,2025-04-13T18:00:00,2025-04-13T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.33,2025-04-13T06:00:00,2025-04-13T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,8.69,2025-04-13T14:00:00,2025-04-13T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,4.2,2025-04-13T02:00:00,2025-04-13T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.62,2025-04-13T10:00:00,2025-04-13T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,6.69,2025-04-13T06:00:00,2025-04-13T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.11,2025-04-13T02:00:00,2025-04-13T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.45,2025-04-13T18:00:00,2025-04-13T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.69,2025-04-14T10:00:00,2025-04-14T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.25,2025-04-14T14:00:00,2025-04-14T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,3.29,2025-04-14T02:00:00,2025-04-14T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,6.76,2025-04-14T06:00:00,2025-04-14T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.3,2025-04-14T06:00:00,2025-04-14T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,4,2025-04-14T10:00:00,2025-04-14T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.67,2025-04-14T14:00:00,2025-04-14T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.49,2025-04-14T02:00:00,2025-04-14T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,5.4,2025-04-14T18:00:00,2025-04-14T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.5,2025-04-14T18:00:00,2025-04-14T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.91,2025-04-15T18:00:00,2025-04-15T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.5,2025-04-15T06:00:00,2025-04-15T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.99,2025-04-15T10:00:00,2025-04-15T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.63,2025-04-15T10:00:00,2025-04-15T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,6.17,2025-04-15T14:00:00,2025-04-15T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,1.71,2025-04-15T02:00:00,2025-04-15T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.5,2025-04-15T14:00:00,2025-04-15T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.4,2025-04-15T02:00:00,2025-04-15T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.89,2025-04-15T18:00:00,2025-04-15T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,6.38,2025-04-15T06:00:00,2025-04-15T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.42,2025-04-17T14:00:00,2025-04-17T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.18,2025-04-17T18:00:00,2025-04-17T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.45,2025-04-17T02:00:00,2025-04-17T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,6.38,2025-04-17T06:00:00,2025-04-17T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.44,2025-04-17T18:00:00,2025-04-17T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.55,2025-04-17T06:00:00,2025-04-17T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.93,2025-04-17T10:00:00,2025-04-17T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,4.05,2025-04-17T10:00:00,2025-04-17T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,6.84,2025-04-17T14:00:00,2025-04-17T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,1.59,2025-04-17T02:00:00,2025-04-17T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.89,2025-04-18T06:00:00,2025-04-18T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,1.44,2025-04-18T10:00:00,2025-04-18T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,7.96,2025-04-18T10:00:00,2025-04-18T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.93,2025-04-18T14:00:00,2025-04-18T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,1.32,2025-04-18T02:00:00,2025-04-18T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,4.42,2025-04-18T14:00:00,2025-04-18T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,5.42,2025-04-18T18:00:00,2025-04-18T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.48,2025-04-18T02:00:00,2025-04-18T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,5.11,2025-04-18T06:00:00,2025-04-18T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.34,2025-04-18T18:00:00,2025-04-18T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.94,2025-04-19T02:00:00,2025-04-19T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,5.86,2025-04-19T14:00:00,2025-04-19T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.98,2025-04-19T02:00:00,2025-04-19T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.89,2025-04-19T18:00:00,2025-04-19T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,3,2025-04-19T06:00:00,2025-04-19T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2,2025-04-19T18:00:00,2025-04-19T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.24,2025-04-19T06:00:00,2025-04-19T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.36,2025-04-19T10:00:00,2025-04-19T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.25,2025-04-19T10:00:00,2025-04-19T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.69,2025-04-19T14:00:00,2025-04-19T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.25,2025-04-20T06:00:00,2025-04-20T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.8,2025-04-20T18:00:00,2025-04-20T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.05,2025-04-20T06:00:00,2025-04-20T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.02,2025-04-20T10:00:00,2025-04-20T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.97,2025-04-20T10:00:00,2025-04-20T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.32,2025-04-20T14:00:00,2025-04-20T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.37,2025-04-20T02:00:00,2025-04-20T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.46,2025-04-20T14:00:00,2025-04-20T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.73,2025-04-20T02:00:00,2025-04-20T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,3.3,2025-04-20T18:00:00,2025-04-20T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,6.98,2025-04-21T14:00:00,2025-04-21T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.11,2025-04-21T10:00:00,2025-04-21T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.24,2025-04-21T06:00:00,2025-04-21T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.3,2025-04-21T02:00:00,2025-04-21T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2,2025-04-21T06:00:00,2025-04-21T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.96,2025-04-21T18:00:00,2025-04-21T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,0.84,2025-04-21T02:00:00,2025-04-21T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.48,2025-04-21T14:00:00,2025-04-21T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.04,2025-04-21T10:00:00,2025-04-21T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4,2025-04-21T18:00:00,2025-04-21T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.54,2025-04-22T18:00:00,2025-04-22T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.9,2025-04-22T14:00:00,2025-04-22T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.6,2025-04-22T10:00:00,2025-04-22T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,3.16,2025-04-22T18:00:00,2025-04-22T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.4,2025-04-22T06:00:00,2025-04-22T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,6.6,2025-04-22T14:00:00,2025-04-22T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.4,2025-04-22T02:00:00,2025-04-22T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,5.54,2025-04-22T10:00:00,2025-04-22T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,6.38,2025-04-22T06:00:00,2025-04-22T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.9,2025-04-22T02:00:00,2025-04-22T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,6.38,2025-04-23T06:00:00,2025-04-23T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,1.8,2025-04-23T02:00:00,2025-04-23T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.75,2025-04-23T18:00:00,2025-04-23T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.93,2025-04-23T14:00:00,2025-04-23T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.17,2025-04-23T10:00:00,2025-04-23T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,5.2,2025-04-23T18:00:00,2025-04-23T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.89,2025-04-23T06:00:00,2025-04-23T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,7.69,2025-04-23T14:00:00,2025-04-23T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.25,2025-04-23T02:00:00,2025-04-23T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.05,2025-04-23T10:00:00,2025-04-23T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,5.13,2025-04-24T18:00:00,2025-04-24T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.99,2025-04-24T06:00:00,2025-04-24T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,7.83,2025-04-24T14:00:00,2025-04-24T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.32,2025-04-24T02:00:00,2025-04-24T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,5.23,2025-04-24T10:00:00,2025-04-24T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.71,2025-04-24T06:00:00,2025-04-24T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,1.31,2025-04-24T02:00:00,2025-04-24T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.75,2025-04-24T18:00:00,2025-04-24T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.5,2025-04-24T14:00:00,2025-04-24T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.46,2025-04-24T10:00:00,2025-04-24T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.85,2025-04-25T18:00:00,2025-04-25T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,6.38,2025-04-25T06:00:00,2025-04-25T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,1.6,2025-04-25T02:00:00,2025-04-25T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,6.68,2025-04-25T14:00:00,2025-04-25T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,11.69,2025-04-25T18:00:00,2025-04-25T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,1.54,2025-04-25T14:00:00,2025-04-25T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.62,2025-04-25T10:00:00,2025-04-25T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.76,2025-04-25T06:00:00,2025-04-25T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,5.69,2025-04-25T02:00:00,2025-04-25T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.74,2025-04-25T10:00:00,2025-04-25T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,5.38,2025-05-21T10:00:00,2025-05-21T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.67,2025-05-21T06:00:00,2025-05-21T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.2,2025-05-21T14:00:00,2025-05-21T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.69,2025-05-21T02:00:00,2025-05-21T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.85,2025-05-21T10:00:00,2025-05-21T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.51,2025-05-20T22:00:00,2025-05-21T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.95,2025-05-21T18:00:00,2025-05-21T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,6.38,2025-05-21T06:00:00,2025-05-21T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,1.25,2025-05-21T02:00:00,2025-05-21T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.25,2025-05-20T22:00:00,2025-05-21T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.51,2025-05-21T18:00:00,2025-05-21T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,4.77,2025-05-21T14:00:00,2025-05-21T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.52,2025-05-22T18:00:00,2025-05-22T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.12,2025-05-22T02:00:00,2025-05-22T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,3.38,2025-05-22T06:00:00,2025-05-22T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.85,2025-05-22T06:00:00,2025-05-22T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.56,2025-05-22T18:00:00,2025-05-22T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.37,2025-05-22T10:00:00,2025-05-22T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,1.62,2025-05-21T22:00:00,2025-05-22T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.39,2025-05-22T10:00:00,2025-05-22T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.02,2025-05-21T22:00:00,2025-05-22T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,1.68,2025-05-22T02:00:00,2025-05-22T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,3.24,2025-05-22T14:00:00,2025-05-22T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.8,2025-05-22T14:00:00,2025-05-22T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.68,2025-05-23T06:00:00,2025-05-23T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.25,2025-05-23T02:00:00,2025-05-23T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.96,2025-05-23T10:00:00,2025-05-23T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.57,2025-05-23T14:00:00,2025-05-23T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.56,2025-05-23T18:00:00,2025-05-23T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,0.9,2025-05-23T02:00:00,2025-05-23T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.93,2025-05-22T22:00:00,2025-05-23T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.55,2025-05-23T06:00:00,2025-05-23T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,1.52,2025-05-23T10:00:00,2025-05-23T14:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.52,2025-05-23T18:00:00,2025-05-23T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,2.63,2025-05-23T14:00:00,2025-05-23T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,0.97,2025-05-22T22:00:00,2025-05-23T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.01,2025-05-23T22:00:00,2025-05-24T02:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,1.88,2025-05-24T02:00:00,2025-05-24T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,3.43,2025-05-24T14:00:00,2025-05-24T18:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.44,2025-05-24T02:00:00,2025-05-24T06:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,7.62,2025-05-24T18:00:00,2025-05-24T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,4.1,2025-05-24T06:00:00,2025-05-24T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,0.8,2025-05-24T18:00:00,2025-05-24T22:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCH,25,23,1.59,2025-05-24T06:00:00,2025-05-24T10:00:00,,
CONRAD ENERGY (TRADING) LIMITED,BLKB-1,Response,DCL,25,23,2.47,2025-05-24T10:00:00,2025-05-24T14:00:00,,
