registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Installed Capacity (MW),Delivery capacity (MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.65,2025-05-01T22:00:00,2025-05-02T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,3.54,2025-05-03T02:00:00,2025-05-03T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,2.52,2025-05-03T18:00:00,2025-05-03T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.92,2025-05-03T06:00:00,2025-05-03T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.08,2025-05-03T02:00:00,2025-05-03T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.86,2025-05-02T22:00:00,2025-05-03T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.92,2025-05-04T18:00:00,2025-05-04T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.03,2025-05-04T10:00:00,2025-05-04T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.59,2025-05-03T22:00:00,2025-05-04T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.83,2025-05-05T06:00:00,2025-05-05T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.66,2025-05-04T22:00:00,2025-05-05T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,3.14,2025-05-05T02:00:00,2025-05-05T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.5,2025-05-05T18:00:00,2025-05-05T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.57,2025-05-06T06:00:00,2025-05-06T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.5,2025-05-06T18:00:00,2025-05-06T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.83,2025-05-05T22:00:00,2025-05-06T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1,2025-05-07T02:00:00,2025-05-07T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.12,2025-05-07T18:00:00,2025-05-07T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.28,2025-05-06T22:00:00,2025-05-07T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.9,2025-05-06T22:00:00,2025-05-07T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.3,2025-05-07T02:00:00,2025-05-07T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.99,2025-05-08T06:00:00,2025-05-08T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.11,2025-05-08T02:00:00,2025-05-08T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.08,2025-05-07T22:00:00,2025-05-08T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.61,2025-05-08T18:00:00,2025-05-08T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.06,2025-05-09T06:00:00,2025-05-09T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.7,2025-05-08T22:00:00,2025-05-09T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.8,2025-05-08T22:00:00,2025-05-09T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.69,2025-05-09T02:00:00,2025-05-09T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,-0.11,2025-05-09T18:00:00,2025-05-09T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,2.21,2025-05-10T06:00:00,2025-05-10T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,3.58,2025-05-10T14:00:00,2025-05-10T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,2,2025-05-10T02:00:00,2025-05-10T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.82,2025-05-09T22:00:00,2025-05-10T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.16,2025-05-10T02:00:00,2025-05-10T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.63,2025-05-09T22:00:00,2025-05-10T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.18,2025-05-10T18:00:00,2025-05-10T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,4.69,2025-05-10T22:00:00,2025-05-11T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,2.93,2025-05-11T06:00:00,2025-05-11T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.99,2025-05-11T14:00:00,2025-05-11T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,2.24,2025-05-11T02:00:00,2025-05-11T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.4,2025-05-11T10:00:00,2025-05-11T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.93,2025-05-10T22:00:00,2025-05-11T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.69,2025-05-11T18:00:00,2025-05-11T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,4.27,2025-05-11T02:00:00,2025-05-11T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.18,2025-05-12T18:00:00,2025-05-12T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,0.99,2025-05-12T02:00:00,2025-05-12T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,2.41,2025-05-12T14:00:00,2025-05-12T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.41,2025-05-12T06:00:00,2025-05-12T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.86,2025-05-13T10:00:00,2025-05-13T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.43,2025-05-13T02:00:00,2025-05-13T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.87,2025-05-13T18:00:00,2025-05-13T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.83,2025-05-12T22:00:00,2025-05-13T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.83,2025-05-13T06:00:00,2025-05-13T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.6,2025-05-14T18:00:00,2025-05-14T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.55,2025-05-14T06:00:00,2025-05-14T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.39,2025-05-13T22:00:00,2025-05-14T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.7,2025-05-14T02:00:00,2025-05-14T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,3.67,2025-05-27T06:00:00,2025-05-27T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.46,2025-05-28T14:00:00,2025-05-28T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.2,2025-05-28T10:00:00,2025-05-28T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.49,2025-05-28T10:00:00,2025-05-28T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.67,2025-05-28T18:00:00,2025-05-28T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.12,2025-05-28T06:00:00,2025-05-28T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.14,2025-05-28T14:00:00,2025-05-28T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.57,2025-05-29T02:00:00,2025-05-29T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,3.13,2025-05-28T22:00:00,2025-05-29T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.02,2025-05-28T22:00:00,2025-05-29T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.86,2025-05-29T18:00:00,2025-05-29T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.02,2025-05-29T06:00:00,2025-05-29T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,3.59,2025-05-29T02:00:00,2025-05-29T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.25,2025-05-30T02:00:00,2025-05-30T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.84,2025-05-30T18:00:00,2025-05-30T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,3.16,2025-05-30T18:00:00,2025-05-30T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.64,2025-05-29T22:00:00,2025-05-30T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.96,2025-05-31T18:00:00,2025-05-31T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.04,2025-05-31T14:00:00,2025-05-31T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.4,2025-05-31T10:00:00,2025-05-31T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.5,2025-06-01T18:00:00,2025-06-01T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.49,2025-06-01T10:00:00,2025-06-01T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,2.72,2025-06-01T06:00:00,2025-06-01T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.75,2025-06-01T14:00:00,2025-06-01T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.5,2025-05-31T22:00:00,2025-06-01T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.89,2025-06-01T02:00:00,2025-06-01T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.67,2025-06-01T22:00:00,2025-06-02T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.98,2025-06-02T18:00:00,2025-06-02T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,3.4,2025-06-02T02:00:00,2025-06-02T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.91,2025-06-02T06:00:00,2025-06-02T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.56,2025-06-03T18:00:00,2025-06-03T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.39,2025-06-03T10:00:00,2025-06-03T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,0.76,2025-06-03T02:00:00,2025-06-03T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.58,2025-06-04T10:00:00,2025-06-04T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,3.48,2025-06-03T22:00:00,2025-06-04T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.96,2025-06-04T14:00:00,2025-06-04T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.72,2025-06-03T22:00:00,2025-06-04T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.3,2025-06-04T02:00:00,2025-06-04T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.9,2025-06-04T18:00:00,2025-06-04T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.02,2025-06-04T06:00:00,2025-06-04T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.62,2025-06-05T06:00:00,2025-06-05T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.8,2025-06-05T18:00:00,2025-06-05T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.87,2025-06-04T22:00:00,2025-06-05T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2,2025-06-05T14:00:00,2025-06-05T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.78,2025-06-05T02:00:00,2025-06-05T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.57,2025-06-06T18:00:00,2025-06-06T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.68,2025-06-06T02:00:00,2025-06-06T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.78,2025-06-05T22:00:00,2025-06-06T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,1.01,2025-06-06T06:00:00,2025-06-06T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.7,2025-06-07T14:00:00,2025-06-07T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.5,2025-06-07T18:00:00,2025-06-07T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.35,2025-06-07T02:00:00,2025-06-07T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.8,2025-06-06T22:00:00,2025-06-07T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2,2025-06-07T10:00:00,2025-06-07T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.81,2025-06-07T06:00:00,2025-06-07T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.7,2025-06-06T22:00:00,2025-06-07T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.42,2025-06-08T10:00:00,2025-06-08T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.96,2025-06-07T22:00:00,2025-06-08T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.53,2025-06-08T06:00:00,2025-06-08T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.71,2025-06-08T18:00:00,2025-06-08T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,4.6,2025-06-08T14:00:00,2025-06-08T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.86,2025-06-09T10:00:00,2025-06-09T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.65,2025-06-08T22:00:00,2025-06-09T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.53,2025-06-09T02:00:00,2025-06-09T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.5,2025-06-09T18:00:00,2025-06-09T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.01,2025-06-10T02:00:00,2025-06-10T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.68,2025-06-10T18:00:00,2025-06-10T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.62,2025-06-10T10:00:00,2025-06-10T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.25,2025-06-09T22:00:00,2025-06-10T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,2.21,2025-06-10T10:00:00,2025-06-10T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.35,2025-06-11T18:00:00,2025-06-11T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.36,2025-06-11T06:00:00,2025-06-11T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.88,2025-06-10T22:00:00,2025-06-11T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.47,2025-06-11T10:00:00,2025-06-11T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.54,2025-06-11T14:00:00,2025-06-11T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.72,2025-06-10T22:00:00,2025-06-11T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.95,2025-06-11T02:00:00,2025-06-11T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.6,2025-06-12T18:00:00,2025-06-12T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.13,2025-06-13T02:00:00,2025-06-13T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.55,2025-06-13T18:00:00,2025-06-13T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.93,2025-06-13T06:00:00,2025-06-13T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.15,2025-06-13T10:00:00,2025-06-13T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.83,2025-06-12T22:00:00,2025-06-13T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.71,2025-06-13T22:00:00,2025-06-14T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.85,2025-06-13T22:00:00,2025-06-14T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.88,2025-06-14T02:00:00,2025-06-14T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.71,2025-06-14T06:00:00,2025-06-14T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,2.69,2025-06-15T18:00:00,2025-06-15T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.46,2025-06-15T10:00:00,2025-06-15T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,3,2025-06-14T22:00:00,2025-06-15T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,3.73,2025-06-15T02:00:00,2025-06-15T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,43,0.31,2025-06-16T18:00:00,2025-06-16T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,2.52,2025-06-16T02:00:00,2025-06-16T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,43,1.18,2025-06-15T22:00:00,2025-06-16T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,42,5,2025-03-03T07:00:00,2025-03-03T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,42,5.36,2025-03-03T03:00:00,2025-03-03T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,42,4.36,2025-03-03T11:00:00,2025-03-03T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,42,4.69,2025-03-03T19:00:00,2025-03-03T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,42,3.12,2025-05-27T10:00:00,2025-05-27T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,42,4.69,2025-05-26T22:00:00,2025-05-27T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,42,3.69,2025-05-27T02:00:00,2025-05-27T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,42,4.04,2025-05-27T06:00:00,2025-05-27T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,1.96,2024-10-10T22:00:00,2024-10-11T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,2.54,2024-12-03T23:00:00,2024-12-04T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,2.5,2024-12-04T03:00:00,2024-12-04T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,41,5.58,2024-12-04T07:00:00,2024-12-04T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,4.38,2024-12-04T11:00:00,2024-12-04T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,41,2.07,2024-12-04T19:00:00,2024-12-04T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,6.23,2024-12-04T19:00:00,2024-12-04T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,5.69,2024-12-04T23:00:00,2024-12-05T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,6.93,2024-12-05T03:00:00,2024-12-05T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,41,4.69,2024-12-05T07:00:00,2024-12-05T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,5.69,2024-12-05T11:00:00,2024-12-05T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,6.28,2024-12-05T19:00:00,2024-12-05T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,41,5,2024-12-05T19:00:00,2024-12-05T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,3.05,2024-12-06T03:00:00,2024-12-06T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,4.25,2024-12-06T07:00:00,2024-12-06T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,41,4.06,2024-12-06T07:00:00,2024-12-06T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,41,2.56,2024-12-06T11:00:00,2024-12-06T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,41,2.46,2024-12-06T19:00:00,2024-12-06T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,4,2024-12-06T19:00:00,2024-12-06T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,3.81,2024-12-06T23:00:00,2024-12-07T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,5.69,2024-12-07T03:00:00,2024-12-07T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,5.69,2024-12-07T07:00:00,2024-12-07T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,41,4.44,2024-12-07T07:00:00,2024-12-07T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,41,3.57,2024-12-07T11:00:00,2024-12-07T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,4.35,2024-12-07T11:00:00,2024-12-07T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,41,3.46,2024-12-07T15:00:00,2024-12-07T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,41,4.69,2024-12-07T19:00:00,2024-12-07T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,4.5,2024-12-07T19:00:00,2024-12-07T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,5.38,2024-12-07T23:00:00,2024-12-08T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,7.24,2024-12-08T03:00:00,2024-12-08T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,41,4.69,2024-12-08T07:00:00,2024-12-08T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,5.69,2024-12-08T07:00:00,2024-12-08T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,2.75,2024-12-08T11:00:00,2024-12-08T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,41,4.05,2024-12-08T11:00:00,2024-12-08T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCH,50,41,4.1,2024-12-08T19:00:00,2024-12-08T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,COWB-1,Response,DCL,50,41,3.12,2024-12-09T03:00:00,2024-12-09T07:00:00,,
