registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Installed capacity (MW),delivery capacity (MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,1.25,2025-01-16T19:30:00,2025-01-16T20:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-16T20:00:00,2025-01-16T20:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-16T20:30:00,2025-01-16T21:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-16T21:00:00,2025-01-16T21:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-16T21:30:00,2025-01-16T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,8.5,2025-01-16T22:00:00,2025-01-16T22:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2.41,2025-01-16T22:30:00,2025-01-16T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,5,2025-01-16T23:00:00,2025-01-16T23:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2.25,2025-01-16T23:30:00,2025-01-17T00:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,1.25,2025-01-17T00:00:00,2025-01-17T00:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2.66,2025-01-17T00:30:00,2025-01-17T01:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2.02,2025-01-17T01:00:00,2025-01-17T01:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,4.63,2025-01-17T01:30:00,2025-01-17T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2.3,2025-01-17T02:00:00,2025-01-17T02:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,3.09,2025-01-17T02:30:00,2025-01-17T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,2.5,2025-01-17T03:00:00,2025-01-17T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,5.12,2025-01-17T03:30:00,2025-01-17T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,5.93,2025-01-17T04:00:00,2025-01-17T04:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,2.5,2025-01-17T04:30:00,2025-01-17T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,1.43,2025-01-17T05:00:00,2025-01-17T05:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,4.87,2025-01-17T05:30:00,2025-01-17T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,2.27,2025-01-17T06:00:00,2025-01-17T06:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,7.43,2025-01-17T06:30:00,2025-01-17T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,7.67,2025-01-17T07:00:00,2025-01-17T07:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,7.72,2025-01-17T07:30:00,2025-01-17T08:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,8.5,2025-01-17T08:00:00,2025-01-17T08:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,6.1,2025-01-17T08:30:00,2025-01-17T09:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,8.5,2025-01-17T09:00:00,2025-01-17T09:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,6.53,2025-01-17T09:30:00,2025-01-17T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,7,2025-01-17T10:00:00,2025-01-17T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,7.55,2025-01-17T10:30:00,2025-01-17T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,4,2025-01-17T11:00:00,2025-01-17T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,4,2025-01-17T11:30:00,2025-01-17T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,4,2025-01-17T12:00:00,2025-01-17T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,4,2025-01-17T12:30:00,2025-01-17T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,4.75,2025-01-17T13:00:00,2025-01-17T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,3.75,2025-01-17T13:30:00,2025-01-17T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,3.75,2025-01-17T14:00:00,2025-01-17T14:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,3.75,2025-01-17T14:30:00,2025-01-17T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-12.01,2025-01-17T15:00:00,2025-01-17T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCL,52,15,6.48,2025-01-17T15:00:00,2025-01-17T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,3.11,2025-01-17T19:00:00,2025-01-17T19:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,3.75,2025-01-17T19:30:00,2025-01-17T20:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-17T20:00:00,2025-01-17T20:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-17T20:30:00,2025-01-17T21:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-17T21:00:00,2025-01-17T21:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-17T21:30:00,2025-01-17T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-17T22:00:00,2025-01-17T22:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-17T22:30:00,2025-01-17T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,14.03,2025-01-17T23:00:00,2025-01-17T23:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,0.42,2025-01-17T23:30:00,2025-01-18T00:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,0.41,2025-01-18T00:00:00,2025-01-18T00:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,1.96,2025-01-18T00:30:00,2025-01-18T01:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2.12,2025-01-18T01:00:00,2025-01-18T01:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,0.42,2025-01-18T01:30:00,2025-01-18T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2.11,2025-01-18T02:00:00,2025-01-18T02:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2.81,2025-01-18T02:30:00,2025-01-18T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,3.25,2025-01-18T03:00:00,2025-01-18T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,5.18,2025-01-18T03:30:00,2025-01-18T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,4.18,2025-01-18T04:00:00,2025-01-18T04:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,3.17,2025-01-18T04:30:00,2025-01-18T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,1.75,2025-01-18T05:00:00,2025-01-18T05:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,5.28,2025-01-18T05:30:00,2025-01-18T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,6.5,2025-01-18T06:00:00,2025-01-18T06:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,7.43,2025-01-18T06:30:00,2025-01-18T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,8.61,2025-01-18T07:00:00,2025-01-18T07:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,8.06,2025-01-18T07:30:00,2025-01-18T08:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,4.35,2025-01-18T08:00:00,2025-01-18T08:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,8.25,2025-01-18T08:30:00,2025-01-18T09:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,8.91,2025-01-18T09:00:00,2025-01-18T09:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,8,2025-01-18T09:30:00,2025-01-18T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,8.13,2025-01-18T10:00:00,2025-01-18T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,7.12,2025-01-18T10:30:00,2025-01-18T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,6.93,2025-01-18T11:00:00,2025-01-18T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,7.67,2025-01-18T11:30:00,2025-01-18T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,6.82,2025-01-18T12:00:00,2025-01-18T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,7.83,2025-01-18T12:30:00,2025-01-18T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,7.89,2025-01-18T13:00:00,2025-01-18T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,8.59,2025-01-18T13:30:00,2025-01-18T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,8.49,2025-01-18T14:00:00,2025-01-18T14:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,7.86,2025-01-18T14:30:00,2025-01-18T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-10.46,2025-01-18T15:00:00,2025-01-18T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,4.5,2025-01-18T19:00:00,2025-01-18T19:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,4.75,2025-01-18T19:30:00,2025-01-18T20:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,3,2025-01-18T20:00:00,2025-01-18T20:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,4.03,2025-01-18T20:30:00,2025-01-18T21:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,5.71,2025-01-18T21:00:00,2025-01-18T21:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,4.01,2025-01-18T21:30:00,2025-01-18T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,5.41,2025-01-18T22:00:00,2025-01-18T22:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,6.52,2025-01-18T22:30:00,2025-01-18T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,7,2025-01-18T23:00:00,2025-01-18T23:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,1.25,2025-01-18T23:30:00,2025-01-19T00:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,0.25,2025-01-19T00:00:00,2025-01-19T00:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,1.25,2025-01-19T00:30:00,2025-01-19T01:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2.04,2025-01-19T01:00:00,2025-01-19T01:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,0.25,2025-01-19T01:30:00,2025-01-19T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,1.13,2025-01-19T02:00:00,2025-01-19T02:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2.5,2025-01-19T02:30:00,2025-01-19T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,1.1,2025-01-19T03:00:00,2025-01-19T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,1.25,2025-01-19T03:30:00,2025-01-19T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,1.25,2025-01-19T04:00:00,2025-01-19T04:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,1,2025-01-19T04:30:00,2025-01-19T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,0.72,2025-01-19T05:00:00,2025-01-19T05:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,5.46,2025-01-19T05:30:00,2025-01-19T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,5.79,2025-01-19T06:00:00,2025-01-19T06:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,6.11,2025-01-19T06:30:00,2025-01-19T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,6.9,2025-01-19T07:00:00,2025-01-19T07:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,7.22,2025-01-19T07:30:00,2025-01-19T08:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,2.28,2025-01-19T08:00:00,2025-01-19T08:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,5.1,2025-01-19T08:30:00,2025-01-19T09:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,2.93,2025-01-19T09:00:00,2025-01-19T09:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,2.11,2025-01-19T09:30:00,2025-01-19T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,7.15,2025-01-19T10:00:00,2025-01-19T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,7.43,2025-01-19T10:30:00,2025-01-19T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,7.47,2025-01-19T11:00:00,2025-01-19T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,3.11,2025-01-19T11:30:00,2025-01-19T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,2.56,2025-01-19T12:00:00,2025-01-19T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,7.83,2025-01-19T12:30:00,2025-01-19T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,3.5,2025-01-19T13:00:00,2025-01-19T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,8.17,2025-01-19T13:30:00,2025-01-19T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,1.54,2025-01-19T14:00:00,2025-01-19T14:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,8.56,2025-01-19T14:30:00,2025-01-19T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,11.51,2025-01-19T15:00:00,2025-01-19T15:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,10,2025-01-19T15:30:00,2025-01-19T16:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,7.5,2025-01-19T16:00:00,2025-01-19T16:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,7.5,2025-01-19T16:30:00,2025-01-19T17:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,7.5,2025-01-19T17:00:00,2025-01-19T17:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,4.25,2025-01-19T17:30:00,2025-01-19T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,4.25,2025-01-19T18:00:00,2025-01-19T18:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,5.5,2025-01-19T18:30:00,2025-01-19T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCH,52,39,1,2025-01-19T19:00:00,2025-01-19T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCL,52,39,3,2025-01-19T19:00:00,2025-01-19T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCL,52,39,4.27,2025-01-19T23:00:00,2025-01-20T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCH,52,22,7.24,2025-01-19T23:00:00,2025-01-20T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCL,52,34,3.5,2025-01-20T03:00:00,2025-01-20T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,22,0,2025-01-20T03:00:00,2025-01-20T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,24,-10.03,2025-01-20T07:00:00,2025-01-20T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,24,-7,2025-01-20T11:00:00,2025-01-20T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCL,52,35,65,2025-01-20T15:00:00,2025-01-20T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCL,52,40,9,2025-01-20T19:00:00,2025-01-20T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCH,52,39,1.2,2025-01-20T19:00:00,2025-01-20T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,22,-3.9,2025-01-20T23:00:00,2025-01-21T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,1.25,2025-01-21T03:00:00,2025-01-21T03:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,2.28,2025-01-21T03:30:00,2025-01-21T04:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,1.81,2025-01-21T04:00:00,2025-01-21T04:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,0.72,2025-01-21T04:30:00,2025-01-21T05:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,0.72,2025-01-21T05:00:00,2025-01-21T05:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,2.54,2025-01-21T05:30:00,2025-01-21T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,3.95,2025-01-21T06:00:00,2025-01-21T06:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,4.03,2025-01-21T06:30:00,2025-01-21T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,5.24,2025-01-21T07:00:00,2025-01-21T07:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,5.5,2025-01-21T07:30:00,2025-01-21T08:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,3.54,2025-01-21T08:00:00,2025-01-21T08:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,5.28,2025-01-21T08:30:00,2025-01-21T09:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,3.07,2025-01-21T09:00:00,2025-01-21T09:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,0,2025-01-21T09:30:00,2025-01-21T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,4.02,2025-01-21T10:00:00,2025-01-21T10:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,4.44,2025-01-21T10:30:00,2025-01-21T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,0,2025-01-21T11:00:00,2025-01-21T11:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,3.82,2025-01-21T11:30:00,2025-01-21T12:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,3.12,2025-01-21T12:00:00,2025-01-21T12:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,4.33,2025-01-21T12:30:00,2025-01-21T13:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,4.49,2025-01-21T13:00:00,2025-01-21T13:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,PQR,52,49,3.68,2025-01-21T13:30:00,2025-01-21T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCL,52,25,55,2025-01-21T15:00:00,2025-01-21T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,8.92,2025-01-21T19:00:00,2025-01-21T19:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,8.15,2025-01-21T19:30:00,2025-01-21T20:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-21T20:00:00,2025-01-21T20:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-21T20:30:00,2025-01-21T21:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-21T21:00:00,2025-01-21T21:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-21T21:30:00,2025-01-21T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-21T22:00:00,2025-01-21T22:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,9.41,2025-01-21T22:30:00,2025-01-21T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,23,7.13,2025-01-22T07:00:00,2025-01-22T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,23,-6.11,2025-01-22T11:00:00,2025-01-22T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DCL,52,25,75,2025-01-22T15:00:00,2025-01-22T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,0,2025-01-22T19:00:00,2025-01-22T19:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,0,2025-01-22T19:30:00,2025-01-22T20:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-22T20:00:00,2025-01-22T20:30:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Quick Reserve,NQR,52,49,2,2025-01-22T20:30:00,2025-01-22T21:00:00,,
