registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Installed capacity (MW),Delivery capacity (MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,35,1.61,2024-09-12T10:00:00,2024-09-12T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,35,0.95,2024-09-12T14:00:00,2024-09-12T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,2.1,2024-09-12T14:00:00,2024-09-12T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,35,0.5,2024-09-13T06:00:00,2024-09-13T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,3.5,2024-09-13T06:00:00,2024-09-13T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,1.26,2024-09-13T10:00:00,2024-09-13T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,35,0.58,2024-09-13T14:00:00,2024-09-13T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,2.65,2024-10-25T22:00:00,2024-10-26T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,2.25,2024-10-26T06:00:00,2024-10-26T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,1.7,2024-10-26T10:00:00,2024-10-26T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,3,2024-10-27T23:00:00,2024-10-28T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,2,2024-10-28T03:00:00,2024-10-28T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,2.17,2024-10-28T07:00:00,2024-10-28T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,2.25,2024-10-28T19:00:00,2024-10-28T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,20,2024-12-10T15:00:00,2024-12-10T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,35,2,2024-12-25T07:00:00,2024-12-25T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,53.69,2025-01-08T15:00:00,2025-01-08T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,65,2025-01-20T15:00:00,2025-01-20T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,1.31,2025-02-05T23:00:00,2025-02-06T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,4.69,2025-02-06T03:00:00,2025-02-06T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,3.36,2025-02-06T11:00:00,2025-02-06T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,3.58,2025-02-06T19:00:00,2025-02-06T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,1.89,2025-02-06T23:00:00,2025-02-07T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,5.69,2025-02-07T03:00:00,2025-02-07T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,3.68,2025-02-07T19:00:00,2025-02-07T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,2.01,2025-02-07T11:00:00,2025-02-07T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,13.22,2025-02-10T07:00:00,2025-02-10T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,1.36,2025-02-10T11:00:00,2025-02-10T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,-0.52,2025-02-15T11:00:00,2025-02-15T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,8.11,2025-02-15T07:00:00,2025-02-15T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,-0.73,2025-02-16T11:00:00,2025-02-16T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,4.53,2025-02-17T03:00:00,2025-02-17T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,10.75,2025-02-21T23:00:00,2025-02-22T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,35,6.8,2025-02-24T03:00:00,2025-02-24T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,8.8,2025-02-24T23:00:00,2025-02-25T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,1.94,2025-02-25T07:00:00,2025-02-25T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,6.69,2025-02-26T03:00:00,2025-02-26T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,9.7,2025-02-26T19:00:00,2025-02-26T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,35,3.38,2025-02-28T03:00:00,2025-02-28T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,-0.73,2025-03-03T19:00:00,2025-03-03T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,-1.08,2025-03-03T03:00:00,2025-03-03T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,35,8.8,2025-03-04T11:00:00,2025-03-04T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,9.26,2025-03-08T07:00:00,2025-03-08T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,4.5,2025-03-09T07:00:00,2025-03-09T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,1.29,2025-03-12T11:00:00,2025-03-12T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,3.16,2025-03-12T07:00:00,2025-03-12T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,6.34,2025-03-13T07:00:00,2025-03-13T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,5.69,2025-03-14T11:00:00,2025-03-14T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,5.25,2025-03-14T07:00:00,2025-03-14T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,0.71,2025-03-15T11:00:00,2025-03-15T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,9.52,2025-03-15T07:00:00,2025-03-15T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,0.5,2025-03-16T11:00:00,2025-03-16T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,8.45,2025-03-16T07:00:00,2025-03-16T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,1.4,2025-03-17T11:00:00,2025-03-17T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,3.17,2025-03-18T07:00:00,2025-03-18T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,7.72,2025-03-21T15:00:00,2025-03-21T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,2.7,2025-03-22T11:00:00,2025-03-22T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,7.82,2025-03-23T07:00:00,2025-03-23T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,35,4.92,2025-03-23T03:00:00,2025-03-23T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,6.79,2025-03-26T07:00:00,2025-03-26T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,4.1,2025-03-30T06:00:00,2025-03-30T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,8.67,2025-03-31T06:00:00,2025-03-31T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,4.98,2025-03-31T10:00:00,2025-03-31T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,6.38,2025-04-01T06:00:00,2025-04-01T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,35,10.63,2025-04-02T14:00:00,2025-04-02T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,9.06,2025-04-06T06:00:00,2025-04-06T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,6.69,2025-04-13T06:00:00,2025-04-13T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,4.32,2025-04-13T10:00:00,2025-04-13T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,6.76,2025-04-14T06:00:00,2025-04-14T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,6.38,2025-05-01T06:00:00,2025-05-01T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,6.38,2025-05-02T06:00:00,2025-05-02T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,3.17,2025-05-04T06:00:00,2025-05-04T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,4.69,2025-05-05T06:00:00,2025-05-05T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,6.43,2025-05-06T06:00:00,2025-05-06T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,3.25,2025-05-07T06:00:00,2025-05-07T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,3.42,2025-05-08T06:00:00,2025-05-08T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,3.68,2025-05-09T06:00:00,2025-05-09T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,4.96,2025-05-10T06:00:00,2025-05-10T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,4.73,2025-05-11T06:00:00,2025-05-11T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,3.85,2025-05-14T06:00:00,2025-05-14T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,2.95,2025-05-20T06:00:00,2025-05-20T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,6.38,2025-05-21T06:00:00,2025-05-21T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,4.1,2025-05-24T06:00:00,2025-05-24T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,10.2,2025-05-25T18:00:00,2025-05-25T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,4.2,2025-05-27T14:00:00,2025-05-27T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,5.96,2025-05-27T10:00:00,2025-05-27T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,3.38,2025-05-26T22:00:00,2025-05-27T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,4.04,2025-05-27T06:00:00,2025-05-27T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,1.5,2025-05-28T10:00:00,2025-05-28T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,10.09,2025-05-29T06:00:00,2025-05-29T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,8.62,2025-05-30T10:00:00,2025-05-30T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,10.67,2025-06-03T06:00:00,2025-06-03T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,5.41,2025-06-03T22:00:00,2025-06-04T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,35,1.02,2025-06-04T06:00:00,2025-06-04T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,5.48,2025-06-04T02:00:00,2025-06-04T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,3.64,2025-06-04T02:00:00,2025-06-04T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,0.39,2025-06-03T22:00:00,2025-06-04T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,3.8,2025-06-05T02:00:00,2025-06-05T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,4.5,2025-06-04T22:00:00,2025-06-05T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,8.63,2025-06-06T06:00:00,2025-06-06T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,3.05,2025-06-06T02:00:00,2025-06-06T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,0.33,2025-06-06T06:00:00,2025-06-06T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,4.87,2025-06-07T06:00:00,2025-06-07T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,2.7,2025-06-07T14:00:00,2025-06-07T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,4.31,2025-06-07T02:00:00,2025-06-07T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,2,2025-06-07T10:00:00,2025-06-07T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,1.7,2025-06-06T22:00:00,2025-06-07T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,1.13,2025-06-07T22:00:00,2025-06-08T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,8.97,2025-06-07T22:00:00,2025-06-08T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,1.42,2025-06-08T10:00:00,2025-06-08T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,5.83,2025-06-08T22:00:00,2025-06-09T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,0.4,2025-06-09T10:00:00,2025-06-09T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,3.25,2025-06-09T06:00:00,2025-06-09T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,1.86,2025-06-09T10:00:00,2025-06-09T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,3.16,2025-06-09T02:00:00,2025-06-09T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,3.8,2025-06-10T02:00:00,2025-06-10T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,1.43,2025-06-10T14:00:00,2025-06-10T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,5.94,2025-06-09T22:00:00,2025-06-10T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,3.5,2025-06-10T10:00:00,2025-06-10T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,3.4,2025-06-10T06:00:00,2025-06-10T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,1.54,2025-06-11T14:00:00,2025-06-11T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,3.69,2025-06-11T06:00:00,2025-06-11T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,0.83,2025-06-11T10:00:00,2025-06-11T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,2.47,2025-06-11T10:00:00,2025-06-11T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,1.88,2025-06-10T22:00:00,2025-06-11T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,3.8,2025-06-12T02:00:00,2025-06-12T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,4.64,2025-06-13T02:00:00,2025-06-13T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,4.32,2025-06-12T22:00:00,2025-06-13T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,2.37,2025-06-13T10:00:00,2025-06-13T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,4.2,2025-06-13T06:00:00,2025-06-13T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,2.71,2025-06-13T22:00:00,2025-06-14T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DMH,50,35,-0.22,2025-06-14T06:00:00,2025-06-14T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,1.88,2025-06-14T02:00:00,2025-06-14T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,4.87,2025-06-15T14:00:00,2025-06-15T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,6,2025-06-15T02:00:00,2025-06-15T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,4.64,2025-06-15T10:00:00,2025-06-15T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,6.17,2025-06-16T02:00:00,2025-06-16T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DML,50,35,4.09,2025-06-15T22:00:00,2025-06-16T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,35,4.37,2025-06-16T06:00:00,2025-06-16T10:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,4.11,2023-11-08T15:00:00,2023-11-08T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,1.78,2023-11-08T07:00:00,2023-11-08T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.6,2023-11-09T23:00:00,2023-11-10T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.81,2023-11-10T03:00:00,2023-11-10T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.6,2023-11-11T03:00:00,2023-11-11T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.83,2023-11-10T23:00:00,2023-11-11T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.88,2023-11-11T11:00:00,2023-11-11T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,1.16,2023-11-11T07:00:00,2023-11-11T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,1.33,2023-11-12T07:00:00,2023-11-12T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.71,2023-11-12T03:00:00,2023-11-12T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.53,2023-11-13T03:00:00,2023-11-13T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.81,2023-11-13T11:00:00,2023-11-13T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.79,2023-11-12T23:00:00,2023-11-13T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.95,2023-11-13T19:00:00,2023-11-13T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.99,2023-11-13T07:00:00,2023-11-13T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,1.49,2023-11-25T07:00:00,2023-11-25T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,1.04,2023-11-30T03:00:00,2023-11-30T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.82,2023-11-29T23:00:00,2023-11-30T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,4.78,2023-11-30T19:00:00,2023-11-30T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,3.75,2023-11-30T11:00:00,2023-11-30T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DRH,50,34,-3.15,2023-12-29T23:00:00,2023-12-30T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DRH,50,34,-3.24,2023-12-30T03:00:00,2023-12-30T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.72,2024-01-07T23:00:00,2024-01-08T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.94,2024-01-08T23:00:00,2024-01-09T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,1.68,2024-01-09T19:00:00,2024-01-09T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.69,2024-01-09T23:00:00,2024-01-10T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.9,2024-01-10T03:00:00,2024-01-10T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,1.62,2024-01-10T19:00:00,2024-01-10T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.69,2024-01-11T23:00:00,2024-01-12T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.82,2024-01-12T03:00:00,2024-01-12T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.02,2024-01-13T03:00:00,2024-01-13T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,-0.29,2024-01-14T23:00:00,2024-01-15T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,-0.71,2024-01-15T03:00:00,2024-01-15T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.63,2024-01-15T23:00:00,2024-01-16T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.7,2024-01-16T03:00:00,2024-01-16T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.5,2024-01-17T03:00:00,2024-01-17T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.55,2024-01-19T23:00:00,2024-01-20T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.7,2024-01-20T03:00:00,2024-01-20T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.6,2024-01-22T23:00:00,2024-01-23T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.89,2024-01-23T03:00:00,2024-01-23T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.89,2024-02-07T11:00:00,2024-02-07T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,1.49,2024-03-15T07:00:00,2024-03-15T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,0.9,2024-03-17T11:00:00,2024-03-17T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,1.28,2024-03-17T19:00:00,2024-03-17T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,1.16,2024-04-10T10:00:00,2024-04-10T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,3.11,2024-04-10T18:00:00,2024-04-10T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,1.82,2024-04-19T10:00:00,2024-04-19T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,34,1.48,2024-04-21T10:00:00,2024-04-21T14:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,34,1.5,2024-04-21T14:00:00,2024-04-21T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,34,1.43,2024-04-21T18:00:00,2024-04-21T22:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCH,50,34,3.17,2024-04-22T14:00:00,2024-04-22T18:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,1.41,2024-04-24T22:00:00,2024-04-25T02:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,1.37,2024-04-25T02:00:00,2024-04-25T06:00:00,,
EDF ENERGY CUSTOMERS LIMITED,KEMB-1,Response,DCL,50,34,1.25,2024-04-25T10:00:00,2024-04-25T14:00:00,,
