registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Delivery capacity(MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,7.96,2025-04-18T10:00:00,2025-04-18T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,1.32,2025-04-18T02:00:00,2025-04-18T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.48,2025-04-18T02:00:00,2025-04-18T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,5.42,2025-04-18T18:00:00,2025-04-18T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,5.11,2025-04-18T06:00:00,2025-04-18T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,1.34,2025-04-18T18:00:00,2025-04-18T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.32,2025-04-18T22:00:00,2025-04-19T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.94,2025-04-19T02:00:00,2025-04-19T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.98,2025-04-19T02:00:00,2025-04-19T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.89,2025-04-19T18:00:00,2025-04-19T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,3,2025-04-19T06:00:00,2025-04-19T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2,2025-04-19T18:00:00,2025-04-19T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.24,2025-04-19T06:00:00,2025-04-19T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.36,2025-04-19T10:00:00,2025-04-19T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.08,2025-04-18T22:00:00,2025-04-19T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.25,2025-04-19T10:00:00,2025-04-19T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.05,2025-04-20T06:00:00,2025-04-20T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.02,2025-04-20T10:00:00,2025-04-20T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,1.71,2025-04-19T22:00:00,2025-04-20T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.97,2025-04-20T10:00:00,2025-04-20T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.03,2025-04-19T22:00:00,2025-04-20T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.37,2025-04-20T02:00:00,2025-04-20T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,3.3,2025-04-20T18:00:00,2025-04-20T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.73,2025-04-20T02:00:00,2025-04-20T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.25,2025-04-20T06:00:00,2025-04-20T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,0.84,2025-04-21T02:00:00,2025-04-21T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.13,2025-04-20T22:00:00,2025-04-21T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.04,2025-04-21T10:00:00,2025-04-21T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4,2025-04-21T18:00:00,2025-04-21T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.11,2025-04-21T10:00:00,2025-04-21T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.3,2025-04-21T02:00:00,2025-04-21T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.25,2025-04-20T22:00:00,2025-04-21T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2,2025-04-21T06:00:00,2025-04-21T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.9,2025-04-22T02:00:00,2025-04-22T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.77,2025-04-21T22:00:00,2025-04-22T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,1.83,2025-04-21T22:00:00,2025-04-22T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,1.6,2025-04-22T10:00:00,2025-04-22T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,3.16,2025-04-22T18:00:00,2025-04-22T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.4,2025-04-22T02:00:00,2025-04-22T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,5.54,2025-04-22T10:00:00,2025-04-22T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,6.38,2025-04-22T06:00:00,2025-04-22T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.25,2025-04-23T02:00:00,2025-04-23T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.05,2025-04-23T10:00:00,2025-04-23T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.09,2025-04-22T22:00:00,2025-04-23T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,6.38,2025-04-23T06:00:00,2025-04-23T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,1.8,2025-04-23T02:00:00,2025-04-23T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,1.51,2025-04-22T22:00:00,2025-04-23T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.17,2025-04-23T10:00:00,2025-04-23T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,5.2,2025-04-23T18:00:00,2025-04-23T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.75,2025-04-24T18:00:00,2025-04-24T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.46,2025-04-24T10:00:00,2025-04-24T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,5.13,2025-04-24T18:00:00,2025-04-24T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.32,2025-04-24T02:00:00,2025-04-24T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,5.23,2025-04-24T10:00:00,2025-04-24T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.71,2025-04-24T06:00:00,2025-04-24T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,1.31,2025-04-24T02:00:00,2025-04-24T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,5.69,2025-04-25T02:00:00,2025-04-25T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.74,2025-04-25T10:00:00,2025-04-25T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,6.38,2025-04-25T06:00:00,2025-04-25T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,0.85,2025-04-25T18:00:00,2025-04-25T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,1.6,2025-04-25T02:00:00,2025-04-25T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,11.69,2025-04-25T18:00:00,2025-04-25T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.62,2025-04-25T10:00:00,2025-04-25T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,1,2025-04-26T10:00:00,2025-04-26T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.59,2025-04-25T22:00:00,2025-04-26T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,3.01,2025-04-26T18:00:00,2025-04-26T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,3.42,2025-04-26T06:00:00,2025-04-26T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.21,2025-04-26T10:00:00,2025-04-26T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,5.62,2025-04-26T22:00:00,2025-04-27T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,1.78,2025-04-27T02:00:00,2025-04-27T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,8.6,2025-04-27T18:00:00,2025-04-27T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,1.54,2025-04-27T18:00:00,2025-04-27T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.82,2025-04-27T10:00:00,2025-04-27T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,1.36,2025-04-26T22:00:00,2025-04-27T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,5.48,2025-04-27T02:00:00,2025-04-27T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,5.97,2025-04-27T06:00:00,2025-04-27T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.54,2025-04-27T06:00:00,2025-04-27T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,8.99,2025-04-27T10:00:00,2025-04-27T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.48,2025-04-27T22:00:00,2025-04-28T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,6.69,2025-04-28T06:00:00,2025-04-28T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,6.69,2025-04-28T02:00:00,2025-04-28T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.38,2025-04-27T22:00:00,2025-04-28T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.29,2025-04-28T10:00:00,2025-04-28T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,7.4,2025-04-28T18:00:00,2025-04-28T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.21,2025-04-28T10:00:00,2025-04-28T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,4.3,2025-04-29T10:00:00,2025-04-29T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.74,2025-04-29T18:00:00,2025-04-29T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,0.97,2025-04-29T02:00:00,2025-04-29T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.68,2025-04-29T10:00:00,2025-04-29T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,6.69,2025-04-29T06:00:00,2025-04-29T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.79,2025-04-29T02:00:00,2025-04-29T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.3,2025-04-28T22:00:00,2025-04-29T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.35,2025-04-30T06:00:00,2025-04-30T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,5.98,2025-04-30T18:00:00,2025-04-30T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.83,2025-04-30T10:00:00,2025-04-30T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.41,2025-04-30T06:00:00,2025-04-30T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.5,2025-04-30T10:00:00,2025-04-30T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.64,2025-05-01T10:00:00,2025-05-01T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,6.13,2025-05-01T18:00:00,2025-05-01T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.5,2025-05-01T10:00:00,2025-05-01T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,6.38,2025-05-01T06:00:00,2025-05-01T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,6.38,2025-05-02T06:00:00,2025-05-02T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.36,2025-05-02T10:00:00,2025-05-02T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.96,2025-05-02T10:00:00,2025-05-02T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.41,2025-05-02T02:00:00,2025-05-02T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,5.98,2025-05-02T18:00:00,2025-05-02T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,3.69,2025-05-01T22:00:00,2025-05-02T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.93,2025-05-02T02:00:00,2025-05-02T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,4.7,2025-05-03T10:00:00,2025-05-03T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,7.56,2025-05-03T18:00:00,2025-05-03T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,0.92,2025-05-03T06:00:00,2025-05-03T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,1.08,2025-05-03T02:00:00,2025-05-03T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.02,2025-05-03T10:00:00,2025-05-03T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,0.86,2025-05-02T22:00:00,2025-05-03T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,7.62,2025-05-03T06:00:00,2025-05-03T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,3.54,2025-05-03T02:00:00,2025-05-03T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.72,2025-05-02T22:00:00,2025-05-03T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.27,2025-05-04T02:00:00,2025-05-04T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,6.12,2025-05-04T18:00:00,2025-05-04T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.49,2025-05-04T02:00:00,2025-05-04T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,3.17,2025-05-04T06:00:00,2025-05-04T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,0.92,2025-05-04T18:00:00,2025-05-04T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,4.35,2025-05-04T06:00:00,2025-05-04T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.03,2025-05-04T10:00:00,2025-05-04T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.69,2025-05-03T22:00:00,2025-05-04T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,5.89,2025-05-04T10:00:00,2025-05-04T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,1.59,2025-05-03T22:00:00,2025-05-04T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,5.58,2025-05-05T18:00:00,2025-05-05T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.69,2025-05-05T06:00:00,2025-05-05T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,3.69,2025-05-05T10:00:00,2025-05-05T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.66,2025-05-04T22:00:00,2025-05-05T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.84,2025-05-05T10:00:00,2025-05-05T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,1.7,2025-05-04T22:00:00,2025-05-05T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,3.14,2025-05-05T02:00:00,2025-05-05T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,1.1,2025-05-05T02:00:00,2025-05-05T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,1.83,2025-05-05T22:00:00,2025-05-06T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.46,2025-05-06T10:00:00,2025-05-06T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,5.98,2025-05-06T18:00:00,2025-05-06T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,5.69,2025-05-06T10:00:00,2025-05-06T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.02,2025-05-06T02:00:00,2025-05-06T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.13,2025-05-05T22:00:00,2025-05-06T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,6.43,2025-05-06T06:00:00,2025-05-06T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.91,2025-05-06T02:00:00,2025-05-06T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.89,2025-05-07T18:00:00,2025-05-07T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,3.25,2025-05-07T06:00:00,2025-05-07T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,0.99,2025-05-07T06:00:00,2025-05-07T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.67,2025-05-07T10:00:00,2025-05-07T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.9,2025-05-07T10:00:00,2025-05-07T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.87,2025-05-08T10:00:00,2025-05-08T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,3.42,2025-05-08T06:00:00,2025-05-08T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,1.11,2025-05-08T02:00:00,2025-05-08T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.89,2025-05-08T10:00:00,2025-05-08T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.68,2025-05-08T18:00:00,2025-05-08T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.95,2025-05-08T02:00:00,2025-05-08T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,3.68,2025-05-09T06:00:00,2025-05-09T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,1.06,2025-05-09T06:00:00,2025-05-09T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.93,2025-05-09T10:00:00,2025-05-09T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.74,2025-05-09T10:00:00,2025-05-09T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.7,2025-05-09T02:00:00,2025-05-09T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,5.36,2025-05-09T18:00:00,2025-05-09T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,6.56,2025-05-11T10:00:00,2025-05-11T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.93,2025-05-11T06:00:00,2025-05-11T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.24,2025-05-11T02:00:00,2025-05-11T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.4,2025-05-11T10:00:00,2025-05-11T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,1.93,2025-05-10T22:00:00,2025-05-11T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.73,2025-05-11T06:00:00,2025-05-11T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.27,2025-05-11T02:00:00,2025-05-11T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.69,2025-05-10T22:00:00,2025-05-11T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,7.38,2025-05-11T18:00:00,2025-05-11T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.74,2025-05-11T22:00:00,2025-05-12T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,6.05,2025-05-12T18:00:00,2025-05-12T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.71,2025-05-12T10:00:00,2025-05-12T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,4.51,2025-05-12T02:00:00,2025-05-12T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.6,2025-05-11T22:00:00,2025-05-12T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,6.84,2025-05-12T06:00:00,2025-05-12T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,0.99,2025-05-12T02:00:00,2025-05-12T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.37,2025-05-12T10:00:00,2025-05-12T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.42,2025-05-12T22:00:00,2025-05-13T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,0.87,2025-05-13T18:00:00,2025-05-13T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,4,2025-05-13T10:00:00,2025-05-13T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,1.83,2025-05-12T22:00:00,2025-05-13T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.76,2025-05-13T18:00:00,2025-05-13T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.51,2025-05-13T02:00:00,2025-05-13T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.86,2025-05-13T10:00:00,2025-05-13T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.88,2025-05-13T06:00:00,2025-05-13T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,1.43,2025-05-13T02:00:00,2025-05-13T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.8,2025-05-14T02:00:00,2025-05-14T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,6.6,2025-05-14T18:00:00,2025-05-14T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,3.85,2025-05-14T06:00:00,2025-05-14T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.41,2025-05-14T10:00:00,2025-05-14T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.39,2025-05-13T22:00:00,2025-05-14T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,4.26,2025-05-14T10:00:00,2025-05-14T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.01,2025-05-13T22:00:00,2025-05-14T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.7,2025-05-14T02:00:00,2025-05-14T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,1.87,2025-05-14T22:00:00,2025-05-15T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,5.68,2025-05-15T06:00:00,2025-05-15T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.46,2025-05-15T02:00:00,2025-05-15T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,3.46,2025-05-15T10:00:00,2025-05-15T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.35,2025-05-14T22:00:00,2025-05-15T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,2.5,2025-05-15T02:00:00,2025-05-15T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,3.88,2025-05-15T10:00:00,2025-05-15T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,4.89,2025-05-15T18:00:00,2025-05-15T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCL,18,1.25,2025-05-16T02:00:00,2025-05-16T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-03,Response,DCH,18,2.98,2025-05-16T02:00:00,2025-05-16T06:00:00,,
