registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Delivery capacity(MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,4.87,2025-05-17T10:00:00,2025-05-17T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,2.99,2025-05-17T14:00:00,2025-05-17T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,4.77,2025-05-17T14:00:00,2025-05-17T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,3.69,2025-05-20T10:00:00,2025-05-20T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,3.71,2025-05-20T10:00:00,2025-05-20T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,4.24,2025-05-25T06:00:00,2025-05-25T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,4.03,2025-05-25T10:00:00,2025-05-25T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,7.46,2025-05-25T10:00:00,2025-05-25T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,3.31,2025-05-25T14:00:00,2025-05-25T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,2.25,2025-05-25T02:00:00,2025-05-25T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,7.79,2025-05-25T14:00:00,2025-05-25T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,5.43,2025-05-25T02:00:00,2025-05-25T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,5.2,2025-05-25T06:00:00,2025-05-25T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,4.38,2025-05-26T10:00:00,2025-05-26T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,4.27,2025-05-26T02:00:00,2025-05-26T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,3.51,2025-05-26T02:00:00,2025-05-26T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,9.15,2025-05-26T06:00:00,2025-05-26T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,1.15,2025-05-26T06:00:00,2025-05-26T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,5.68,2025-05-26T10:00:00,2025-05-26T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,3.49,2025-05-27T02:00:00,2025-05-27T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,4.69,2025-05-26T22:00:00,2025-05-27T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,3.11,2025-05-26T22:00:00,2025-05-27T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,3.69,2025-05-27T02:00:00,2025-05-27T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,5.86,2025-05-29T14:00:00,2025-05-29T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,3.35,2025-05-29T10:00:00,2025-05-29T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,5.69,2025-05-29T10:00:00,2025-05-29T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,4.69,2025-05-29T14:00:00,2025-05-29T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,3.86,2025-05-30T02:00:00,2025-05-30T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,2.3,2025-05-30T06:00:00,2025-05-30T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,2.78,2025-05-30T06:00:00,2025-05-30T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,1.25,2025-05-30T02:00:00,2025-05-30T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,2.4,2025-05-31T10:00:00,2025-05-31T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,5.68,2025-05-31T10:00:00,2025-05-31T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,1.49,2025-06-01T10:00:00,2025-06-01T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,5.77,2025-06-01T10:00:00,2025-06-01T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,1.75,2025-06-01T14:00:00,2025-06-01T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,6.1,2025-06-01T14:00:00,2025-06-01T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,4.3,2025-06-03T02:00:00,2025-06-03T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,6.38,2025-06-03T06:00:00,2025-06-03T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,2.25,2025-06-03T06:00:00,2025-06-03T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,1.39,2025-06-03T10:00:00,2025-06-03T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,6.72,2025-06-03T10:00:00,2025-06-03T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,5.69,2025-06-03T14:00:00,2025-06-03T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,0.76,2025-06-03T02:00:00,2025-06-03T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,7.69,2025-06-03T14:00:00,2025-06-03T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,2.3,2025-06-04T02:00:00,2025-06-04T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,3.46,2025-06-04T02:00:00,2025-06-04T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,4.75,2025-06-08T10:00:00,2025-06-08T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,4.64,2025-06-08T06:00:00,2025-06-08T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,1.42,2025-06-08T10:00:00,2025-06-08T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,1.53,2025-06-08T06:00:00,2025-06-08T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,18,4,2025-06-14T10:00:00,2025-06-14T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,18,5.1,2025-06-14T10:00:00,2025-06-14T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,17,8,2024-12-16T03:00:00,2024-12-16T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,17,7.25,2024-12-19T03:00:00,2024-12-19T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,17,5,2024-12-21T03:00:00,2024-12-21T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,17,3.45,2024-12-22T03:00:00,2024-12-22T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,11.2,2024-12-29T19:00:00,2024-12-29T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.11,2024-12-28T23:00:00,2024-12-29T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,10.69,2024-12-29T15:00:00,2024-12-29T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,5.74,2024-12-29T03:00:00,2024-12-29T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,10.69,2024-12-29T11:00:00,2024-12-29T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.77,2024-12-29T23:00:00,2024-12-30T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9,2024-12-30T15:00:00,2024-12-30T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,10.69,2024-12-30T19:00:00,2024-12-30T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,15,2024-12-31T15:00:00,2024-12-31T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.77,2024-12-31T19:00:00,2024-12-31T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,10.25,2024-12-30T23:00:00,2024-12-31T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.5,2025-01-01T19:00:00,2025-01-01T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,11.41,2025-01-01T15:00:00,2025-01-01T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.5,2025-01-02T19:00:00,2025-01-02T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.85,2025-01-01T23:00:00,2025-01-02T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,11.25,2025-01-02T15:00:00,2025-01-02T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,10.69,2025-01-03T03:00:00,2025-01-03T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,10.69,2025-01-02T23:00:00,2025-01-03T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.5,2025-01-03T19:00:00,2025-01-03T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,22.9,2025-01-03T15:00:00,2025-01-03T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.69,2025-01-03T11:00:00,2025-01-03T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,4.66,2025-01-04T03:00:00,2025-01-04T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,7.24,2025-01-04T19:00:00,2025-01-04T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8,2025-01-04T15:00:00,2025-01-04T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.08,2025-01-05T19:00:00,2025-01-05T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.05,2025-01-04T23:00:00,2025-01-05T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,7.14,2025-01-05T15:00:00,2025-01-05T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.48,2025-01-05T23:00:00,2025-01-06T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,12.69,2025-01-06T15:00:00,2025-01-06T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,13,2025-01-06T19:00:00,2025-01-06T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,11.69,2025-01-07T19:00:00,2025-01-07T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.69,2025-01-06T23:00:00,2025-01-07T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,17.74,2025-01-07T15:00:00,2025-01-07T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,10,2025-01-07T07:00:00,2025-01-07T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8.05,2025-01-08T03:00:00,2025-01-08T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8,2025-01-07T23:00:00,2025-01-08T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,26.96,2025-01-08T19:00:00,2025-01-08T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6,2025-01-08T23:00:00,2025-01-09T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,17.59,2025-01-09T15:00:00,2025-01-09T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,16.43,2025-01-09T19:00:00,2025-01-09T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,10.71,2025-01-10T03:00:00,2025-01-10T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,21.46,2025-01-10T07:00:00,2025-01-10T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,7.84,2025-01-09T23:00:00,2025-01-10T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,54.47,2025-01-10T19:00:00,2025-01-10T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,20.93,2025-01-10T11:00:00,2025-01-10T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.69,2025-01-11T11:00:00,2025-01-11T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,14,2025-01-11T15:00:00,2025-01-11T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.69,2025-01-11T03:00:00,2025-01-11T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.69,2025-01-11T19:00:00,2025-01-11T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.69,2025-01-12T07:00:00,2025-01-12T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,7.51,2025-01-12T15:00:00,2025-01-12T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.69,2025-01-12T03:00:00,2025-01-12T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,5.39,2025-01-12T11:00:00,2025-01-12T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.5,2025-01-13T03:00:00,2025-01-13T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.5,2025-01-12T23:00:00,2025-01-13T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,7.25,2025-01-13T07:00:00,2025-01-13T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.69,2025-01-13T15:00:00,2025-01-13T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,4.91,2025-01-14T11:00:00,2025-01-14T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,7.7,2025-01-14T19:00:00,2025-01-14T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8,2025-01-13T23:00:00,2025-01-14T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8.69,2025-01-14T07:00:00,2025-01-14T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,18.18,2025-01-14T15:00:00,2025-01-14T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,11,2025-01-15T19:00:00,2025-01-15T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,25.7,2025-01-15T15:00:00,2025-01-15T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.59,2025-01-15T07:00:00,2025-01-15T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8.69,2025-01-15T11:00:00,2025-01-15T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,5.53,2025-01-15T03:00:00,2025-01-15T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,11,2025-01-16T19:00:00,2025-01-16T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,19.38,2025-01-16T15:00:00,2025-01-16T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,13.14,2025-01-16T11:00:00,2025-01-16T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,18.2,2025-01-16T07:00:00,2025-01-16T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,11.69,2025-01-17T15:00:00,2025-01-17T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8,2025-01-17T03:00:00,2025-01-17T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8.69,2025-01-17T07:00:00,2025-01-17T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.96,2025-01-17T19:00:00,2025-01-17T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,5.65,2025-01-17T11:00:00,2025-01-17T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.5,2025-01-19T03:00:00,2025-01-19T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,5.33,2025-01-18T23:00:00,2025-01-19T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8.69,2025-01-19T19:00:00,2025-01-19T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8.69,2025-01-19T15:00:00,2025-01-19T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,5.99,2025-01-19T07:00:00,2025-01-19T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,17,3.5,2025-01-20T23:00:00,2025-01-21T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,17,3.64,2025-01-21T11:00:00,2025-01-21T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,17,9,2025-01-21T19:00:00,2025-01-21T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,17,55,2025-01-21T15:00:00,2025-01-21T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,17,5.25,2025-01-21T03:00:00,2025-01-21T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,17,3.77,2025-01-21T11:00:00,2025-01-21T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCH,17,5.42,2025-01-20T23:00:00,2025-01-21T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,17,6.82,2025-01-21T07:00:00,2025-01-21T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DCL,17,2.7,2025-01-21T03:00:00,2025-01-21T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,5.53,2025-01-23T03:00:00,2025-01-23T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.77,2025-01-23T11:00:00,2025-01-23T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8.73,2025-01-23T19:00:00,2025-01-23T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.25,2025-01-22T23:00:00,2025-01-23T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,10,2025-01-23T07:00:00,2025-01-23T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,11.36,2025-01-23T15:00:00,2025-01-23T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8.14,2025-01-24T19:00:00,2025-01-24T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.69,2025-01-23T23:00:00,2025-01-24T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,13.79,2025-01-24T07:00:00,2025-01-24T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,11.63,2025-01-24T15:00:00,2025-01-24T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.69,2025-01-24T03:00:00,2025-01-24T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,5.06,2025-01-24T11:00:00,2025-01-24T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8.69,2025-01-25T07:00:00,2025-01-25T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,12.9,2025-01-25T15:00:00,2025-01-25T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,5.45,2025-01-25T19:00:00,2025-01-25T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,13.25,2025-01-24T23:00:00,2025-01-25T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,7.69,2025-01-26T03:00:00,2025-01-26T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,7.69,2025-01-26T11:00:00,2025-01-26T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,13.82,2025-01-26T19:00:00,2025-01-26T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,7.69,2025-01-25T23:00:00,2025-01-26T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,10,2025-01-26T15:00:00,2025-01-26T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.15,2025-01-27T03:00:00,2025-01-27T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,10,2025-01-27T19:00:00,2025-01-27T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,5.24,2025-01-27T07:00:00,2025-01-27T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,11.69,2025-01-27T15:00:00,2025-01-27T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,7.69,2025-01-28T07:00:00,2025-01-28T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,13.83,2025-01-28T15:00:00,2025-01-28T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.69,2025-01-28T19:00:00,2025-01-28T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,12.96,2025-01-29T15:00:00,2025-01-29T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,7.69,2025-01-29T03:00:00,2025-01-29T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.36,2025-01-28T23:00:00,2025-01-29T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,4.82,2025-01-29T07:00:00,2025-01-29T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.26,2025-01-30T07:00:00,2025-01-30T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,21.14,2025-01-30T15:00:00,2025-01-30T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,4.51,2025-01-30T11:00:00,2025-01-30T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.93,2025-01-30T19:00:00,2025-01-30T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.05,2025-01-29T23:00:00,2025-01-30T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,23.65,2025-01-31T19:00:00,2025-01-31T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,12.45,2025-01-30T23:00:00,2025-01-31T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.79,2025-01-31T07:00:00,2025-01-31T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,27.65,2025-01-31T15:00:00,2025-01-31T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.79,2025-01-31T03:00:00,2025-01-31T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,14.74,2025-01-31T11:00:00,2025-01-31T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8.69,2025-02-01T11:00:00,2025-02-01T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.13,2025-02-01T07:00:00,2025-02-01T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8.62,2025-02-01T03:00:00,2025-02-01T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8.96,2025-01-31T23:00:00,2025-02-01T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,12.69,2025-02-01T19:00:00,2025-02-01T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,10.5,2025-02-01T15:00:00,2025-02-01T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,18.69,2025-02-02T15:00:00,2025-02-02T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,8.77,2025-02-02T03:00:00,2025-02-02T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,9.71,2025-02-02T19:00:00,2025-02-02T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,6.85,2025-02-01T23:00:00,2025-02-02T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,7.36,2025-02-02T07:00:00,2025-02-02T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,12.69,2025-02-03T11:00:00,2025-02-03T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,16.69,2025-02-03T19:00:00,2025-02-03T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,12.69,2025-02-02T23:00:00,2025-02-03T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-04,Response,DRL,17,20.69,2025-02-03T07:00:00,2025-02-03T11:00:00,,
